Ticket_final,Fecha aviso incidencia_final,Categoria de incidencia_final,Tipo Incidencia_final,Tipo de producto_final,Descripcion_final,Operador_final,Distrito_final,Cantidad de clientes afectados_final,Clientes afectados_final,Criticidad Incidencia_final,Tipo de trabajo_final,Reportado Por_final,tipo_cliente_final,Operador_orig_final,Reportado Por_orig_final,outlier_Cantidad de clientes afectados_final,missing_Cantidad de clientes afectados_final,miss_tipo_producto,miss_operador_orig,miss_cantidad_clientes,miss_tipo_cliente
TCK_80A3C51420,4/08/24 10:50,Otros,PEXT,FTTH,SE REQUIERE ABASTECER EL GRUPO ELECTROGENO PARA ACTIVACIONES DEL OPERADOR <CLIENT_12> EN EL <FACILITY_02>.,<CLIENT_03>,DIST_007,0.0,No,Leve,Consumo de energía,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_1623531839,4/09/24 14:00,Sin potencia,PEXT,FTTH,NO SE VISUALIZA POTENCIA EN EDIFICIO <ADDRESS>,<CLIENT_02>,DIST_010,4.0,Sí,Leve,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,True,0,0,0,0,0
TCK_733D609CA0,4/09/24 16:00,Otros,PEXT,FTTH,FUSIONAR PARA DAR CONTINUDAD LOS HILOS DE <CLIENT_11> Y <CLIENT_INTERNAL> HACIA EL NODO,<CLIENT_03>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_7242E5E7BB,4/10/24 10:00,Canalizado y cámaras,PEXT,FTTH,"SE ENCONTRO TUBERIAS DE <CLIENT_INTERNAL> EN ESTADO CRITICO (ROTAS), SE REALIZO CALAS PARA PARCHAR LAS TUBERIAS AFECTADAS POR MANIPULACION DE <ORG_01> AL INTERCEPTAR SUS TUBOS DE MATRIZ.",<CLIENT_INTERNAL>,DIST_010,0.0,No,Crítico,Emergencia,Internal Customer,Interno,<CLIENT_INTERNAL>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_BAFAB0EBE3,4/11/24 15:40,Otros,PEXT,FTTH,SE REQUIERE REUBICAR FIBRA Y EQUIPOS EXISTENTES A POSTES PROYECTADOS DE <THIRD_01> EN DIST_010: ï 440272 UBICADO EN <ADDRESS>â DIST_010. ï 471963 UBICADO EN <ADDRESS>â DIST_010. (NO REGISTRADO EN <CLIENT_INTERNAL>) ï 442830 UBICADO EN <ADDRESS>â DIST_010. - <ADDRESS>,<CLIENT_INTERNAL>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_04,Interno,<CLIENT_INTERNAL>,<SUPPLIER_01>,False,1,0,0,1,0
TCK_06CC6BA8B0,4/10/24 13:00,Reubicación de FO,PEXT,FTTH,REUBICACION DE FIBRA Y ELEMENTO EN POSTE PROYETADO POR <THIRD_01> EN DIST_009 CLUSTER_L0002-<ADDRESS> CTO_C0017.,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_04,Operador,<CLIENT_03>,<SUPPLIER_01>,False,1,0,0,1,0
TCK_3474A67128,4/15/2024 1:40 PM,Otros,PEXT,FTTH,VANO CAIDO DE LA FIBRA TRONCAL_TCBC0D083CF EN DIST_010.,<CLIENT_03>,DIST_010,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_FE073820E6,4/15/2024 3:13 PM,Otros,PEXT,FTTH,FUSIONAR HILOS DE <CLIENT_11> PARA DAR CONTINUDAD HACIA EL NODO DE DIST_001.,<CLIENT_03>,DIST_001,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_593C64CE4C,4/09/24 15:00,Otros,PEXT,FTTH,SE NECESITA EMPALMAR LOS HILOS DE <CLIENT_11> PARA ENLAZAR HACIA EL NODO DE DIST_009,<CLIENT_02>,DIST_009,0.0,No,Leve,Preventivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_8279820455,4/15/2024 1:00 PM,Otros,PEXT,FTTH,SE REQUIERE ABASTECER EL <ADDRESS>/04/2024.,<CLIENT_03>,DIST_007,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_25C7F4EB62,4/19/2024 11:00 AM,Sin potencia,PEXT,FTTH,"PARA COMUNICARLES QUE LOS TECNICOS DE <CLIENT_13> REVISARON EN LA CTO NÂ° 01 DIST_006-265 EN EL EDIFICIO <ADDRESS> DE DIST_006 TRONCAL_TECB4D91B6D, <ADDRESS>. NO CUENTA CON NIVEL DE POTENCIA PARA PODER ACTIVAR SERVICIO A LOS USUARIOS.",<CLIENT_02>,DIST_006,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,0,0,1,0
TCK_C7AD86C148,4/19/2024 12:50 PM,Otros,PEXT,FTTH,"SE REQUIERE REUBICAR ELEMENTO CTO_C0164 <ADDRESS> EN TRONCAL_T99757E2EE1 EN DIST_010, REPORTADO POR <THIRD_01>.",<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_04,Operador,<CLIENT_02>,<SUPPLIER_01>,False,1,0,0,1,0
TCK_A57F8AE355,4/19/2024 1:00 PM,Otros,PEXT,FTTH,"ASEGURAR CTO Y CRUCETA POR PRESUNTO ROBO EN EL CLUSTER_L0002, <ADDRESS> CTO_C0017",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_DCC86EE56D,4/23/2024 9:00 AM,Otros,PEXT,FTTH,REUBICACION DE FIBRA EN POSTES PROYECTADOS POR <THIRD_01> EN DIST_010 <ADDRESS>-02,<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_04,Operador,<CLIENT_02>,<SUPPLIER_01>,False,1,0,0,1,0
TCK_3B3CD09681,4/24/2024 8:19 AM,Otros,PEXT,FTTH,TRASLADO DEL GRUPO ELECTROGENO DEL <ADDRESS> A ZONA DEL MDF.,<CLIENT_03>,DIST_007,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_02FD48FB99,4/22/2024 10:00 AM,Canalizado y cámaras,PEXT,FTTH,"RESANAR ASFALTO EN MAL ESTADO MEDIDAS 60CM X 60CM EN DIST_010 <ADDRESS>, <ADDRESS>",Desconocido,DIST_010,0.0,No,Leve,Correctivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,1
TCK_E05BC2D4F5,4/26/2024 1:00 PM,Energía,PEXT,FTTH,"INSTALACION DE RED ELECTRICA DE LA <FACILITY_02> AL GRUPO ELECTROGENO EN EL <FACILITY_02>, ABASTECIMIENTO DEL GRUPO ELECTROGENO.",<CLIENT_03>,DIST_007,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_347C092C84,4/29/2024 1:00 PM,Reubicación de FO,PEXT,FTTH,SE REQUIERE NORMALIZAR FIBRA A POSTES PROYECTADOS POR <THIRD_01> EN DIST_009. 1.- 235383 UBICADO EN <ADDRESS>. D <ADDRESS>â <ADDRESS>_009 â DIST_009. 2.- 235384 UBICADO EN <ADDRESS>. D <ADDRESS>â <ADDRESS>_009 â DIST_009.,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_04,Operador,<CLIENT_03>,<SUPPLIER_01>,False,1,0,0,1,0
TCK_461158DEE5,4/29/2024 3:00 PM,Reubicación de FO,PEXT,FTTH,"REUBICACION DE FIBRA A POSTE PROYECTADO POR <THIRD_01> EN DIST_010. 1.- 442818 UBICADO EN <ADDRESS>. <ADDRESS>â DIST_010. 2.- <ADDRESS>, CTO_C0002 - <ADDRESS> <ADDRESS> - DIST_010.",<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_04,Operador,<CLIENT_02>,<SUPPLIER_01>,False,1,0,0,1,0
TCK_5D9DC04A1D,4/30/2024 6:00 AM,Otros,PEXT,FTTH,"SE REQUIERE ABASTECER EL GRUPO ELECTROGENO, PARA INSTALACIONES DE <CLIENT_12> EN <ADDRESS>/04/2024",<CLIENT_03>,DIST_007,0.0,No,Leve,Consumo de energía,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_7302EDE691,5/02/24 15:40,Otros,PEXT,FTTH,ABASTECER Y ENCENDER EL GRUPO ELECTROGENO PARA EL ENCENDIDO DE LOS EQUIPOS. INSTACION DE CLIENTES POR PARTE DEL OPERADOR <CLIENT_12>.,<CLIENT_03>,DIST_007,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_6A443AEFE4,5/04/24 10:00,Sin potencia,PEXT,FTTH,"CAMBIO DE POSTE DE <THIRD_01> CAUSO QUE ELEMENTO CTO_C0030 <ADDRESS> TRONCAL_T9F1FB90708 EN EL AIRE ESTE SIN POTENCIA, SE REQUIERE NORMALIZACION Y VALIDACION DE POTENCIA.",<CLIENT_03>,DIST_009,2.0,Sí,Leve,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,0,0,0,0,0
TCK_48041D2E10,5/04/24 7:00,Corte de servicio,PINT,DAS - MALL,"<FACILITY_01> SIN SERVICIO EN EL <ADDRESS>, AL PARECER SFP DANADO.",<CLIENT_INTERNAL>,DIST_011,2.0,Sí,Crítico,Correctivo,Internal Customer,Interno,<CLIENT_INTERNAL>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_246D26E97E,5/06/24 10:00,Otros,PEXT,FTTH,"SE REQUIERE ENCENDER LOS EQUIPOS PARA LA GESTION DEL OPERDADOR <CLIENT_12>, CON <ADDRESS>/05/2024, PARTIDO ENTRE <SPORT_TEAM> VS <SPORT_TEAM>.",<CLIENT_03>,DIST_007,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_A7A88A0FE6,5/10/24 8:21,Sin potencia,PEXT,FTTH,"CTO_C0025, <ADDRESS> DE LA TRONCAL_T9F1FB90708 EN DIST_009 SIN POTENCIA.",<CLIENT_03>,DIST_009,1.0,Sí,Leve,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,0,0,0,0,0
TCK_8758116B1F,5/11/24 8:00,Otros,PEXT,FTTH,DESPLAZAR EL GRUPO ELECTROGENO Y ABASTECER.,<CLIENT_03>,DIST_007,0.0,No,Leve,Preventivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_97C6D1AD06,5/10/24 12:00,Sin potencia,PEXT,FTTH,CAIDA MASIVA DE POTENCIA EN EDIFICIOS DE DIST_001. - EL <ADDRESS> - <ADDRESS> - EL <ADDRESS>,<CLIENT_02>,DIST_001,4.0,Sí,Leve,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,True,0,0,0,0,0
TCK_0810D01EE3,5/13/2024 8:30 AM,Otros,PEXT,FTTH,ABASTECER EL GRUPO ELECTROGENO Y ENCENDER LOS EQUIPOS.,<CLIENT_03>,DIST_007,0.0,No,Leve,Preventivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_96498EF8ED,5/15/2024 9:02 AM,Otros,PEXT,FTTH,"NO LLEGA ENLACE DE MEDICION DESDE LA VERTICAL PARQUE PEDRO LA <ADDRESS>, AL <FACILITY_03>, CAIDA DE 231M DESDE LA <ADDRESS> AL NODO.",<CLIENT_02>,DIST_006,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_8438503DDA,5/15/2024 9:40 AM,Otros,PEXT,FTTH,"SE NECESITA ABASTER EL GRUPO ELECTROGENO PARA ENCENDER LOS EQUIPOS, EN EL PARTIDO PROGRAMADO <SPORT_TEAM> VS <SPORT_TEAM>.",<CLIENT_03>,DIST_007,0.0,No,Leve,Preventivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_48137D89F5,5/21/2024 8:00 AM,Otros,PEXT,FTTH,ABASTECIMIENTO AL GRUPO ELECTROGENO PARA ENCENDER LOS EQUIPOS AL <FACILITY_02>.,<CLIENT_03>,DIST_007,0.0,No,Leve,Preventivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_80BD5B075A,5/24/2024 2:00 PM,Otros,PEXT,FTTH,"ABASTECER EL GRUPO ELECTROGENO, PARA EL PARTIDO DE <SPORT_TEAM> VS <SPORT_TEAM>.",<CLIENT_03>,DIST_007,0.0,No,Leve,Preventivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_F619AAA85A,5/23/2024 8:00 AM,Potencia alta,PEXT,FTTH,"POTENCIA ELEVADA EN UNA CTO DE LA VERTICAL <ADDRESS>_001, CTO_C0001 <ADDRESS>, SE REPORTO CAIDA DE SENAL.",<CLIENT_03>,DIST_001,4.0,Sí,Leve,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,True,0,0,0,0,0
TCK_408ED93D16,5/25/2024 8:00 AM,Otros,PEXT,FTTH,ENCENDIDO DEL GRUPO ELECTROGENO Y DE EQUIPOS.,<CLIENT_03>,DIST_007,0.0,No,Leve,Preventivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_569FBBB51F,5/27/2024 12:00 PM,Otros,PEXT,FTTH,ABASTECER EL GRUPO ELECTROGENO EN EL <FACILITY_02>,<CLIENT_03>,DIST_007,0.0,No,Leve,Preventivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_B55D51468B,5/28/2024 4:00 PM,Vandalismo de elemento,PEXT,FTTH,FIBRA CAIDA SOBRE LA PISTA EN EL CRUCE DE <ADDRESS>,Desconocido,DIST_006,0.0,No,Leve,Correctivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,1
TCK_3EB344ED8D,5/29/2024 12:00 PM,Potencia alta,PEXT,FTTH,CIRCUITO DEL <ADDRESS> EN EL EDIFICIO DIST_002,<CLIENT_03>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_7036ED2143,5/29/2024 9:00 AM,Energía,PEXT,FTTH,ENCENDIDO DEL GRUPO ELECTROGENO A SOLICITUD DE <ADDRESS>.<COORD>,<CLIENT_03>,DIST_007,0.0,No,Leve,Preventivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_6D36F4FF7B,5/28/2024 8:00 AM,Robo de elemento,PEXT,FTTH,"SE EVIDENCIO ROBO DE ELEMENTO CTO EN LA TRONCAL_TF88DCE9981 DIVICAU_D0042 EN DIST_009, LOS ELEMENTOS ROBADOS SON : 1.- CTO_C0006 <ADDRESS>. 2.- CTO_C0001 <ADDRESS>.",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_CE343D1FE6,6/01/24 7:00,Corte de fibra,PEXT,FTTH,"SE <ADDRESS> CTO SIN POTENCIAS EN CLUSTER_L0003 - <ADDRESS> Y <ADDRESS> 1.- CTO_C0021 <ADDRESS> - SIN POTENCIA. 2.- CTO_C0029 <ADDRESS> - SIN POTENCIA. 3.- CTO_C0008 <ADDRESS>- SIN POTENCIA. 4.- CTO_C0038 <ADDRESS>- SIN POTENCIA. SE EMPALMO EN CAJA DE <ADDRESS>, PARA LEVANTAR LA ATENCION.",<CLIENT_03>,DIST_009,20.0,Sí,Crítico,Emergencia,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,True,0,0,0,0,0
TCK_50063175D4,6/03/24 13:10,Sin potencia,PEXT,FTTH,"OPERADOR <CLIENT_13>, REPORTA FALTA DE POTENCIA EN LA VERTICAL <ADDRESS>_006, TRONCAL_TBA9372BFE4, <ADDRESS>.",<CLIENT_02>,DIST_006,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,0,0,1,0
TCK_CB2AB5F59F,5/31/2024 8:00 AM,Sin potencia,PEXT,FTTH,"SE EVIDENCIO JUMPER EN MAL ESTADO, QUE AFECTO A LA VERTICAL <ADDRESS>_001.",<CLIENT_02>,DIST_001,2.0,Sí,Leve,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,0,0,0,0,0
TCK_D696E5F737,6/04/24 10:43,Vandalismo de elemento,PEXT,FTTH,"ROBO DE CTO_C0032 DIVICAU_D0039 TRONCAL_TE534215750,",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_3B75D6B9D5,6/04/24 15:00,Otros,PEXT,FTTH,NORMALIZAR POSTE DE <THIRD_01> EN DIST_008,<CLIENT_02>,DIST_008,0.0,No,Leve,Correctivo,CLIENT_05,Operador,<CLIENT_02>,<SUPPLIER_02>,False,1,0,0,1,0
TCK_A090EC88EB,5/31/2024 5:00 PM,Corte de fibra,PEXT,FTTH,"CORTE DE FIBRA EN LA CAJA DE <ADDRESS> EN LA TRONCAL_T61ADF48B4C EN DIST_009 CON DIRECCION AL NODO, SE PROCEDIO CON LA INVERSION DE HILOS DE <ADDRESS> VS <ADDRESS> EN CAJA DE <ADDRESS> Y EN EL NODO, SE REQUIERE CORRECTIVO PARA EL HILO DE <ADDRESS> DEL <ADDRESS> BUFFER VERDE, TRONCAL_T9F1FB90708 DIST_009.",<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,0,0,0,0,0
TCK_E98F2D8C07,5/31/2024 8:00 AM,Sin potencia,PEXT,FTTH,"SE EVIDENCIO CTO_C0046 SIN POTENCIA , DIVICAU_D0002, TRONCAL_TCBC0D083CF",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_82B7EA10E5,6/05/24 11:00,Otros,TI,FTTH,ERROR DE PASSWORD AUTENTICACION EN SLICING <CLIENT_12> -DIST_010 02 -DIST_010 03 -DIST_010 04,<CLIENT_03>,DIST_010,0.0,No,Leve,Preventivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_227B7A58DE,6/06/24 14:00,Otros,PEXT,FTTH,MOVILIZACION DEL GRUPO ELECTROGENO DE LA <FACILITY_02> A UBICACION DE ENERGIZACION.,<CLIENT_03>,DIST_007,0.0,No,Leve,Preventivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_9D3ED18405,6/05/24 13:00,Otros,PEXT,FTTH,"ENCENDIDO DEL GRUPO ELECTROGENO Y EQUIPOS EN <FACILITY_02>, PARTIDO ENTRE <SPORT TEAM> VS <SPORT TEAM>",<CLIENT_03>,DIST_007,0.0,No,Leve,Consumo de energía,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_787A788D73,6/05/24 13:00,Otros,PEXT,FTTH,NORMALIZAR CTO EN POSTE DE <THIRD_01> PROYECTADO EN DIST_009 <ADDRESS> <ADDRESS> CTO_C0029,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_DD8E0C9C53,6/14/2024 7:00 AM,Robo de elemento,PEXT,FTTH,SE DETECTO EN DIST_009 LAS SIGUIENTES OBSERVACIONES EN LA TRONCAL_TE534215750 - <ADDRESS>. - CTO_C0024 DIVICAU_D0043 TRONCAL_TF88DCE9981 ( REACOMODAR CTO ) - CTO_C0036 DIVICAU_D0043 TRONCAL_TF88DCE9981 ( ROBO DE CRUCETA ),<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_967E39C07C,6/14/2024 7:00 AM,Robo de elemento,PEXT,FTTH,"SE DETECTO ROBO DE ELEMENTO EN DIST_009 TRONCAL_TE534215750, <ADDRESS>: - CTO_C0008 DIVICAU_D0045 TRONCAL_TF88DCE9981 ( CTO ROBADA )",<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_F4C4903692,6/14/2024 7:00 AM,Otros,PEXT,FTTH,SE DETECTO EN DIST_009 LA SIGUIENTE OBSERVACION EN LA TRONCAL_TE534215750 - <ADDRESS> : - CTO_C0025 DIVICAU_D0042 TRONCAL_TF88DCE9981 ( REACOMODAR CTO ),<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_013205B631,6/14/2024 7:00 AM,Otros,PEXT,FTTH,SE DETECTO OBSERVACIONES EN LA TRONCAL_TF88DCE9981 <ADDRESS> EN DIST_009: - CTO_C0039 DIVICAU_D0041 TRONCAL_TF88DCE9981 ( REACOMODAR CTO). - CTO_C0037 DIVICAU_D0041 TRONCAL_TF88DCE9981 ( REACOMODAR CTO ),<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_58A25797A2,6/14/2024 7:00 AM,Otros,PEXT,FTTH,SE DETECTO LAS SIGUIENTES OBSERVACIONES EN LA TRONCAL_TF88DCE9981 <ADDRESS> : - CTO_C0010 DIVICAU_D0040 TRONCAL_TF88DCE9981 ( REACOMODAR CTO ). - CTO_C0011 DIVICAU_D0040 TRONCAL_TF88DCE9981 ( REACOMODAR CTO ). - CTO_C0014 DIVICAU_D0040 TRONCAL_TF88DCE9981 ( REACOMODAR CTO ). - CTO_C0026 DIVICAU_D0040 TRONCAL_TF88DCE9981 ( REACOMODAR CTO ).,<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_1495F8217A,6/14/2024 8:00 AM,Otros,PEXT,FTTH,MANTENIMIENTO DEL GRUPO ELECTROGENO. - REVISION TECNICA. - CAMBIO DE ACEITE.,<CLIENT_03>,DIST_007,0.0,No,Crítico,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_2EF25C76FB,6/14/2024 10:17 AM,Otros,PEXT,FTTH,SE ENCONTRO LA OBSERVACION EN LA TRONCAL_TF88DCE9981 DIVICAU_D0046 : - CTO_C0001 - <ADDRESS> (NORMALIZAR CTO).,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_887F9049E3,6/14/2024 10:00 AM,Otros,PEXT,FTTH,SE ENCONTRO OBSERVACION EN TRONCAL_TF88DCE9981 <ADDRESS>: - CTO_C0012 (NORMALIZACION DE CTO EN POSTE),<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_2884AB718F,6/12/24 8:00,Canalizado y cámaras,PEXT,FTTH,"CAMARA <ADDRESS>, EN MAL ESTADO, INFRAESTRUCRURA DANADA POR OBRAS PUBLICAS DE LA MUNICIPALIDAD DE DIST_013",<CLIENT_02>,DIST_013,0.0,No,Crítico,Correctivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_3A73CDB6A4,6/14/2024 3:00 PM,Otros,PEXT,FTTH,SE REQUIERE NORMALIZAR CTO_C0012 DEL DIVICAU_D0047 TRONCAL_TF88DCE9981 EN DIST_009,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_4819715B01,6/18/2024 6:30 PM,Sin potencia,PEXT,FTTH,"VERTICAL DIST_010,  <ADDRESS>-547 DIST_010, PROBLEMA DE FIBRA ROTA POR ROEDORES, ENTRE LA CTO_C0285 Y <ADDRESS> DEL DIVICAU_D0013, TRONCAL_T9F1FB90708. - PRESENTO CAIDAS DE CLIENTES.",<CLIENT_02>,DIST_010,13.0,Sí,Leve,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,True,0,0,0,0,0
TCK_D7332A81D3,6/20/2024 7:00 AM,Otros,PEXT,FTTH,ABASTECER Y ENCENDER EL GRUPO ELECTROGENO PARA ENCENDIDO DE EQUIPOS,<CLIENT_03>,DIST_007,0.0,No,Leve,Preventivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_C25B6BE526,6/12/24 12:00,Otros,PEXT,FTTH,REUBICACION DE OLT EN GABINETE DE <CLIENT_INTERNAL> EN <FACILITY_02>.,Desconocido,DIST_007,0.0,No,Leve,Preventivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,0
TCK_38ACBF6BEB,6/18/2024 11:00 AM,Otros,PEXT,FTTH,NORMALIZAR FIBRA DE 96H EN POSTE PROYECTADO POR <THIRD_01> EN TRONCAL_T9F1FB90708 DIVICAU_D0015,Desconocido,DIST_010,0.0,No,Leve,Correctivo,CLIENT_04,Operador,,<SUPPLIER_01>,False,1,0,1,1,1
TCK_6BEB3ADD3E,6/21/2024 7:00 AM,Otros,PEXT,FTTH,"CULMINAR CON LAS ACTIVIDADES DE LA AVERIA POR ROEDORES EN CTO_C0285 Y <ADDRESS>: - RETIRAR FIBRA 96H DANADA. - ACONDICIONAR TENDIDO FIBRA NUEVA. - EMPALMAR BUFFER DE CONTINUIDAD,",Desconocido,DIST_010,0.0,No,Leve,Correctivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,1
TCK_A83DCF8A14,6/21/2024 10:00 AM,Potencia alta,PEXT,FTTH,"LA MEDIDA DE POTENCIA ES INADECUADAS, EN LA VERTICAL,<ADDRESS>_006.",<CLIENT_02>,DIST_006,1.0,Sí,Leve,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,0,0,0,0,0
TCK_AD5DAE8A60,6/24/2024 7:00 AM,Otros,PEXT,FTTH,<THIRD_01> REPORTO NORMALIZAR UN POSTE EN DIST_009 CON LA SIGUIENTE UBIACCION. - 271226 UBICADO EN <ADDRESS>â <ADDRESS>â S.M. PORRES. NO TENEMOS RED EN LA UBICACION EN MENCION.,Desconocido,DIST_009,0.0,No,Leve,Preventivo,CLIENT_04,Operador,,<SUPPLIER_01>,False,1,0,1,1,1
